MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.milwaukeeaccessory.com/product/49-66-4567,https://www.milwaukeeaccessory.com/specs/49-66-4567_spec_sheet.pdf,,,,,ROW_831,Tools,Power Tools,Cordless Power Tools,,49-66-4567,,,,,,Milwaukee Accessory,Milwaukee Accessory,,49-66-4567,,Tools>Power Tools>Cordless Power Tools,"Milwaukee Accessory 49-66-4567 Cordless Power Tools in Matte Black, Professio...",MILWAUKE 49-66-4567 CORDLESS POW MATT,Milwaukee Accessory 49-66-4567 Cordless Power Tools in Matte Black,"The Milwaukee Accessory 49-66-4567 is a high-performance cordless power tools in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Milwaukee Accessory 49-66-4567 is a high-performance cordless power tools in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Milwaukee Accessory 49-66-4567 is a high-performance cordless power tools in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Milwaukee Accessory,Model / MPN: 49-66-4567,Category: Cordless Power Tools,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,Cordless Power Tools,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.milwaukeeaccessory.com/assets/49-66-4567_hero.jpg,,,,,,,,,https://www.milwaukeeaccessory.com/specs/49-66-4567_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.vesseltoolsusa.com/product/IBMG90K003,https://www.vesseltoolsusa.com/specs/IBMG90K003_spec_sheet.pdf,,,,,ROW_832,General Merchandise,Commercial,General Supplies,,IBMG90K003,,,,,,Vessel Tools USA,Vessel Tools USA,,IBMG90K003,,General Merchandise>Commercial>General Supplies,"Vessel Tools USA IBMG90K003 General Supplies in Matte Black, Professional Series",VESSEL T IBMG90K003 GENERAL SUPP MATT,Vessel Tools USA IBMG90K003 General Supplies in Matte Black,"The Vessel Tools USA IBMG90K003 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Vessel Tools USA IBMG90K003 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Vessel Tools USA IBMG90K003 is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Vessel Tools USA,Model / MPN: IBMG90K003,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.vesseltoolsusa.com/assets/IBMG90K003_hero.jpg,,,,,,,,,https://www.vesseltoolsusa.com/specs/IBMG90K003_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.vesseltoolsusa.com/product/IBPH250P15T,https://www.vesseltoolsusa.com/specs/IBPH250P15T_spec_sheet.pdf,,,,,ROW_833,General Merchandise,Commercial,General Supplies,,IBPH250P15T,,,,,,Vessel Tools USA,Vessel Tools USA,,IBPH250P15T,,General Merchandise>Commercial>General Supplies,"Vessel Tools USA IBPH250P15T General Supplies in Matte Black, Professional Se...",VESSEL T IBPH250P15T GENERAL SUPP MATT,Vessel Tools USA IBPH250P15T General Supplies in Matte Black,"The Vessel Tools USA IBPH250P15T is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Vessel Tools USA IBPH250P15T is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Vessel Tools USA IBPH250P15T is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Vessel Tools USA,Model / MPN: IBPH250P15T,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.vesseltoolsusa.com/assets/IBPH250P15T_hero.jpg,,,,,,,,,https://www.vesseltoolsusa.com/specs/IBPH250P15T_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH12B,https://www.diablotools.com/specs/DPH12B_spec_sheet.pdf,,,,,ROW_834,Electrical,Lighting,Light Bulbs,,DPH12B,,,,,,Freud Inc,Diablo,,DPH12B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH12B Light Bulbs,FREUD IN DPH12B LIGHT BULBS,Freud Inc DPH12B Light Bulbs,"The Freud Inc DPH12B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH12B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH12B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH12B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH12B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH12B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH135B,https://www.diablotools.com/specs/DPH135B_spec_sheet.pdf,,,,,ROW_835,Electrical,Lighting,Light Bulbs,,DPH135B,,,,,,Freud Inc,Diablo,,DPH135B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH135B Light Bulbs,FREUD IN DPH135B LIGHT BULBS,Freud Inc DPH135B Light Bulbs,"The Freud Inc DPH135B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH135B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH135B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH135B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH135B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH135B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH21B,https://www.diablotools.com/specs/DPH21B_spec_sheet.pdf,,,,,ROW_836,Electrical,Lighting,Light Bulbs,,DPH21B,,,,,,Freud Inc,Diablo,,DPH21B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH21B Light Bulbs,FREUD IN DPH21B LIGHT BULBS,Freud Inc DPH21B Light Bulbs,"The Freud Inc DPH21B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH21B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH21B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH21B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH21B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH21B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH22B,https://www.diablotools.com/specs/DPH22B_spec_sheet.pdf,,,,,ROW_837,Electrical,Lighting,Light Bulbs,,DPH22B,,,,,,Freud Inc,Diablo,,DPH22B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH22B Light Bulbs,FREUD IN DPH22B LIGHT BULBS,Freud Inc DPH22B Light Bulbs,"The Freud Inc DPH22B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH22B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH22B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH22B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH22B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH22B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH235B,https://www.diablotools.com/specs/DPH235B_spec_sheet.pdf,,,,,ROW_838,Electrical,Lighting,Light Bulbs,,DPH235B,,,,,,Freud Inc,Diablo,,DPH235B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH235B Light Bulbs,FREUD IN DPH235B LIGHT BULBS,Freud Inc DPH235B Light Bulbs,"The Freud Inc DPH235B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH235B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH235B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH235B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH235B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH235B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH26B,https://www.diablotools.com/specs/DPH26B_spec_sheet.pdf,,,,,ROW_839,Electrical,Lighting,Light Bulbs,,DPH26B,,,,,,Freud Inc,Diablo,,DPH26B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH26B Light Bulbs,FREUD IN DPH26B LIGHT BULBS,Freud Inc DPH26B Light Bulbs,"The Freud Inc DPH26B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH26B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH26B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH26B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH26B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH26B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH2R1B,https://www.diablotools.com/specs/DPH2R1B_spec_sheet.pdf,,,,,ROW_840,Electrical,Lighting,Light Bulbs,,DPH2R1B,,,,,,Freud Inc,Diablo,,DPH2R1B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH2R1B Light Bulbs,FREUD IN DPH2R1B LIGHT BULBS,Freud Inc DPH2R1B Light Bulbs,"The Freud Inc DPH2R1B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH2R1B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH2R1B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH2R1B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH2R1B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH2R1B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH31B,https://www.diablotools.com/specs/DPH31B_spec_sheet.pdf,,,,,ROW_841,Electrical,Lighting,Light Bulbs,,DPH31B,,,,,,Freud Inc,Diablo,,DPH31B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH31B Light Bulbs,FREUD IN DPH31B LIGHT BULBS,Freud Inc DPH31B Light Bulbs,"The Freud Inc DPH31B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH31B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH31B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH31B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH31B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH31B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH32B,https://www.diablotools.com/specs/DPH32B_spec_sheet.pdf,,,,,ROW_842,Electrical,Lighting,Light Bulbs,,DPH32B,,,,,,Freud Inc,Diablo,,DPH32B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH32B Light Bulbs,FREUD IN DPH32B LIGHT BULBS,Freud Inc DPH32B Light Bulbs,"The Freud Inc DPH32B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH32B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH32B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH32B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH32B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH32B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DPH335B,https://www.diablotools.com/specs/DPH335B_spec_sheet.pdf,,,,,ROW_843,Electrical,Lighting,Light Bulbs,,DPH335B,,,,,,Freud Inc,Diablo,,DPH335B,,Electrical>Lighting>Light Bulbs,Freud Inc DPH335B Light Bulbs,FREUD IN DPH335B LIGHT BULBS,Freud Inc DPH335B Light Bulbs,"The Freud Inc DPH335B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH335B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.","The Freud Inc DPH335B is a high-performance light bulbs. Engineered for reliability, it features precision craftsmanship.",Manufacturer: Freud Inc,Model / MPN: DPH335B,Category: Light Bulbs,,,,,,,,,,,,,,,,,,,,,,,Light Bulbs,Wattage,60 W,,Lumens,800 lm,,Bulb Base,E26 Medium,,Color Temperature,2700 K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DPH335B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DPH335B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
https://www.diablotools.com/product/DSQ12B,https://www.diablotools.com/specs/DSQ12B_spec_sheet.pdf,,,,,ROW_844,General Merchandise,Commercial,General Supplies,,DSQ12B,,,,,,Freud Inc,Diablo,,DSQ12B,,General Merchandise>Commercial>General Supplies,"Freud Inc DSQ12B General Supplies in Matte Black, Professional Series",FREUD IN DSQ12B GENERAL SUPP MATT,Freud Inc DSQ12B General Supplies in Matte Black,"The Freud Inc DSQ12B is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Freud Inc DSQ12B is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.","The Freud Inc DSQ12B is a high-performance general supplies in Matte Black. Engineered for reliability, it features precision craftsmanship, Professional Series.",Manufacturer: Freud Inc,Model / MPN: DSQ12B,Category: General Supplies,Finish: Matte Black,Series: Professional Series,,,,,,,,,,,,,,,,,,,,,General Supplies,Series,Professional Series,,Material,Brass,,Finish,Matte Black,,Length,16 ft,,Width,5.5 in,,Voltage Rating,120 V,,Wattage,60 W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.diablotools.com/assets/DSQ12B_hero.jpg,,,,,,,,,https://www.diablotools.com/specs/DSQ12B_spec_sheet.pdf,,,,,,,,,,,,,,,,,,
